School ID,School Name,pre_cov_att,post_cov_att,att_diff_pp
610120.0,PECK,91.30000000000001,87.19999999999999,4.100000000000023
610121.0,IRVING,87.55000000000001,76.15,11.400000000000006
610122.0,PEIRCE,91.25,89.80000000000001,1.4499999999999886
610123.0,PENN,90.2,73.69999999999999,16.500000000000014
610124.0,WASHINGTON H ES,89.6,86.05000000000001,3.549999999999983
610125.0,RUIZ,89.9,85.0,4.900000000000006
610126.0,PERSHING,82.25,81.65,0.5999999999999943
610127.0,PETERSON,86.85,89.94999999999999,-3.0999999999999943
610128.0,GARVEY,89.9,84.15,5.75
610129.0,PICKARD,95.05000000000001,94.5,0.5500000000000114
610130.0,PIRIE,90.30000000000001,81.65,8.650000000000006
610133.0,WARD L,86.9,71.35,15.550000000000011
610135.0,PORTAGE PARK,86.5,89.7,-3.200000000000003
610138.0,PULASKI,90.1,89.45,0.6499999999999915
610139.0,PULLMAN,88.7,83.8,4.900000000000006
610141.0,RAVENSWOOD,94.05,91.30000000000001,2.749999999999986
610142.0,RAY,86.6,87.85,-1.25
610143.0,REAVIS,82.6,72.85,9.75
610144.0,REILLY,88.80000000000001,89.85,-1.049999999999983
610145.0,REINBERG,87.6,81.65,5.949999999999989
610147.0,ROGERS,85.7,85.0,0.7000000000000028
610148.0,CHAVEZ,91.6,87.85,3.75
610152.0,RUGGLES,89.30000000000001,77.65,11.650000000000006
610153.0,RYDER,89.1,85.85,3.25
610158.0,SAYRE,91.3,91.19999999999999,0.10000000000000853
610159.0,SCAMMON,90.05000000000001,87.05,3.000000000000014
610163.0,STOCK,90.15,86.05,4.1000000000000085
610165.0,SCHUBERT,91.7,89.25,2.450000000000003
610167.0,SEWARD,89.94999999999999,80.55000000000001,9.399999999999977
610170.0,COLUMBIA EXPLORERS,91.1,88.15,2.9499999999999886
610171.0,MIRELES,85.25,80.0,5.25
610172.0,SHERMAN,85.65,79.2,6.450000000000003
610173.0,SHERWOOD,92.5,79.75,12.75
610174.0,SHIELDS,91.05,86.94999999999999,4.1000000000000085
610176.0,SHOOP,87.25,84.55,2.700000000000003
610177.0,SKINNER,96.85,91.75,5.099999999999994
610178.0,SCHMID,80.1,73.5,6.599999999999994
610179.0,SMYSER,92.0,91.75,0.25
610180.0,SMYTH,88.05000000000001,79.4,8.650000000000006
610182.0,SOLOMON,84.75,85.2,-0.45000000000000284
610183.0,SPENCER,87.35,78.1,9.25
610184.0,SPRY ES,90.15,90.35,-0.19999999999998863
610185.0,STEVENSON,89.0,87.1,1.9000000000000057
610188.0,DUNNE,90.95,90.35,0.6000000000000085
610192.0,STOWE,89.75,86.15,3.5999999999999943
610193.0,NEW SULLIVAN,87.2,77.15,10.049999999999997
610194.0,SUMNER,91.65,89.25,2.4000000000000057
610196.0,SWIFT,92.55000000000001,91.1,1.450000000000017
610197.0,TALCOTT,92.75,91.45,1.2999999999999972
610198.0,TAYLOR,88.65,83.0,5.650000000000006
610199.0,COLEMON,92.35,85.35,7.0
610200.0,THORP J,85.6,76.85,8.75
610202.0,TILTON,86.95,76.95,10.0
610203.0,TONTI,93.5,89.2,4.299999999999997
610206.0,TWAIN,91.35,92.65,-1.3000000000000114
610208.0,LAVIZZO,93.05000000000001,75.44999999999999,17.600000000000023
610209.0,VOLTA,91.05000000000001,89.1,1.950000000000017
610213.0,WADSWORTH,85.55000000000001,80.35,5.200000000000017
610216.0,WALSH,88.5,82.35,6.150000000000006
610217.0,WARD J,94.6,95.0,-0.4000000000000057
610218.0,WARREN,78.35,86.94999999999999,-8.599999999999994
610219.0,WASHINGTON G ES,88.35,88.25,0.09999999999999432
610221.0,WEBSTER,91.1,80.85,10.25
610223.0,WENTWORTH,88.45,74.0,14.450000000000003
610225.0,WHISTLER,93.19999999999999,76.0,17.19999999999999
610226.0,SANDOVAL,90.55,89.1,1.4500000000000028
610227.0,WHITNEY,90.35,88.94999999999999,1.4000000000000057
610228.0,WHITTIER,90.75,85.15,5.599999999999994
610229.0,PRITZKER,87.65,91.30000000000001,-3.6500000000000057
610231.0,NATIONAL TEACHERS,91.0,87.65,3.3499999999999943
610234.0,YATES,89.3,82.95,6.349999999999994
610235.0,YOUNG ES,88.15,79.95,8.200000000000003
610237.0,BEETHOVEN,85.44999999999999,73.05,12.399999999999991
610239.0,DALEY,90.55000000000001,79.25,11.300000000000011
610242.0,BRENNEMANN,84.4,88.15,-3.75
610244.0,CLARK HS,90.55000000000001,71.0875,19.462500000000006
610245.0,DOUGLASS HS,81.94999999999999,67.3,14.649999999999991
610246.0,BEASLEY,86.95,77.55,9.400000000000006
610248.0,CHICAGO ACADEMY ES,89.15,90.0,-0.8499999999999943
610249.0,TALMAN,92.2,86.6,5.6000000000000085
610250.0,SALAZAR,93.0,84.9,8.099999999999994
610251.0,CATHER,84.55,72.7,11.849999999999994
610252.0,DETT,81.55,71.95,9.599999999999994
610254.0,DVORAK,89.65,79.55,10.100000000000009
610256.0,ROBINSON,86.5,78.6,7.900000000000006
610257.0,MORTON,81.30000000000001,82.0,-0.6999999999999886
610263.0,DULLES,91.8,73.95,17.849999999999994
610268.0,ASHE,82.9,78.8,4.1000000000000085
610269.0,MCCUTCHEON,88.1,81.8,6.299999999999997
610271.0,JENSEN,86.25,79.6,6.650000000000006
610274.0,JOHNSON,91.65,72.4,19.25
610276.0,MOLLISON,86.85,74.65,12.199999999999989
610279.0,TANNER,77.15,72.15,5.0
610282.0,MCNAIR,85.25,80.25,5.0
610284.0,NEW FIELD,91.05000000000001,86.35,4.700000000000017
610287.0,ASHBURN,91.19999999999999,90.94999999999999,0.25
610290.0,MAYS,87.45,82.5,4.950000000000003
610293.0,MELODY,85.65,64.19999999999999,21.450000000000017
610295.0,HIGGINS,88.65,76.5,12.150000000000006
610298.0,LENART,85.6,85.15,0.44999999999998863
610299.0,KING ES,86.75,67.25,19.5
610300.0,WESTCOTT,86.55000000000001,71.05,15.500000000000014
610304.0,PHOENIX MILITARY HS,94.6875,86.63749999999999,8.050000000000011
610305.0,LELAND,81.15,75.5,5.650000000000006
610308.0,RUDOLPH,68.85,62.699999999999996,6.149999999999999
610312.0,MCDOWELL,94.4,93.9,0.5
610313.0,DE DIEGO,88.2,80.9,7.299999999999997
